"","l1.t.0.580472279743976","l1.t.0.473299333927341","l1.t.0.366126388110706","l1.t.0.258953442294071","l1.t.0.151780496477436","l1.t.0.0446075506608015","l1.t0.0625653951558334","l1.t0.169738340972468","l1.t0.276911286789103","l1.t0.384084232605738","l1.t0.491257178422373","l1.t0.598430124239008","l1.t0.705603070055643","l1.t0.812776015872277","l1.t0.919948961688912","l1.t1.02712190750555","l1.t1.13429485332218","l1.t1.24146779913882","l1.t1.34864074495545","l1.t1.45581369077209"
"Ptch2",0.835638753234182,0.631222675270753,0.414744625665598,0.177884330913881,-0.0471632403001749,-0.201281828445071,-0.270211136654409,-0.280288682842846,-0.264233071774106,-0.264091533953768,-0.312538545183606,-0.41162443671158,-0.557793470705191,-0.747489909331945,-0.977158014759333,-1.24324204915487,-1.54218627468604,-1.87043495352035,-2.22443234782532,-2.60062271976843
"Ngfr",1.39422558365907,0.544065315109019,-0.151377350721084,-0.553321147144468,-0.604481659508634,-0.317555013364783,0.086673765231184,0.205432979399019,-0.12652371871583,-0.615445964174712,-0.995914826493223,-1.23523813825684,-1.34332679344745,-1.33009168604697,-1.20544371003729,-0.979293759400301,-0.661552728117915,-0.262131510172026,0.209059000455467,0.74210790978267
"Laptm5",-1.01994217688126,-0.929498252313351,-0.787550891826547,-0.550060489871829,-0.229624889331172,0.120209877834988,0.446140777942567,0.696183086039837,0.849334229079302,0.942812592663531,1.01083094528323,1.05981303628836,1.09109554522662,1.1060151516457,1.10590853509327,1.09211237511702,1.06596335126464,1.02879814308383,0.981953430122249,0.9267658919276
"Bcl2a1d",-0.693044544621835,-0.526054659807842,-0.358707756657448,-0.190963415328869,-0.0267940805648797,0.127132702162107,0.26805201830621,0.396745423690787,0.515338331916671,0.628251220238552,0.739137071644941,0.848643029234989,0.95686598576419,1.06390283398806,1.16985046666208,1.27480577654177,1.37886565638262,1.48212699894014,1.58468669696983,1.68664164322718
"Ccl9",-0.634742695129025,-0.439067227064961,-0.240206343067448,-0.0360305189894871,0.163964070575466,0.342126838258205,0.485584491836443,0.585979478208185,0.645013560362078,0.683020975510557,0.717413078357473,0.750935619252097,0.783649656699539,0.815616249204917,0.846896455273315,0.877551333409884,0.907641942119706,0.937229339907891,0.966374585279564,0.995138736739822
"AC149090.1",0.754750848305789,0.824342713284853,0.87891867036166,0.904773676603545,0.892889004194935,0.837913742919915,0.739747887033378,0.602916977265184,0.433654486013674,0.24110244011702,0.032828257363902,-0.189181859143344,-0.423963405864615,-0.670551879259814,-0.927982775788841,-1.1952915919116,-1.47151382408798,-1.75568496877789,-2.04684052244124,-2.3440159815379
"Cyp27a1",1.12234611375704,1.04874646269444,0.966517116276473,0.869229041388232,0.772929037412713,0.708009068442711,0.668868196678574,0.617684278676288,0.534285674703337,0.433841418917091,0.331170126614592,0.228561057789591,0.126009843262284,0.0235121138528722,-0.078936499618453,-0.181340366331489,-0.283703855466037,-0.386031336201903,-0.488327177718887,-0.59059574919679
"Hmcn1",1.62521403712543,1.092702122638,0.737224819491386,0.698905785158938,0.769343244800982,0.510956094127926,-0.0826155565428744,-0.630096395820022,-0.911843034819785,-1.03794092743325,-1.1225814857878,-1.18476684806513,-1.22607376299583,-1.24807897931045,-1.25235924573959,-1.24049131101382,-1.21405192386372,-1.17461783301986,-1.12376578721283,-1.06307253517319
"H2-Ab1",1.19412169293286,0.77283850080055,0.519868632392645,0.573773243715403,0.814753720660466,0.947286329003743,0.885518005657281,0.733865675559821,0.57354599036015,0.429573636372168,0.316073666372683,0.233401980863354,0.179393893405067,0.151884717558727,0.148709766885233,0.16770435494548,0.206703795300374,0.263543401510806,0.336058487137678,0.422084365741885
"Sema3e",-0.214103890204921,-0.0601210824129019,0.104114210087023,0.28790780190901,0.496659903267992,0.729194992954934,0.913638547447803,0.915989978925982,0.688042385361292,0.347138520823718,-0.0014686775921355,-0.34197381192604,-0.674945789223491,-1.00095351652998,-1.320565900891,-1.63435184935205,-1.94288026895862,-2.2467200667562,-2.54644014979029,-2.84260942510638
"Gsta3",0.289240969833915,0.333222825887546,0.363585728299578,0.370776715317118,0.388818760337606,0.479487224832851,0.633646113132063,0.778523795208905,0.858243349812017,0.852922292861342,0.751648529288388,0.558204133562248,0.27906110115089,-0.0793085724777209,-0.510432891855618,-1.00783986151484,-1.56505748598741,-2.17561376980537,-2.83303671750076,-3.53085433360561
"Nrip1",-0.639555255061602,-0.503796995455372,-0.332626384266099,-0.101749722865857,0.092354235063535,0.0771301981779402,-0.107605665051762,-0.2322155045873,-0.18471465411648,-0.0870410482233471,-0.0528174747496929,-0.095085358892567,-0.208473658320298,-0.387611330701197,-0.627127333703594,-0.92165062499581,-1.26581016224617,-1.65423490312298,-2.08155380529459,-2.5423958264293
"Ifitm1",-0.270129894691008,0.00400896761394384,0.200839109287953,0.259099670971702,0.268760320093825,0.418359134135159,0.692810163311256,0.894335569937361,0.918635920391273,0.849371305231493,0.767675861330941,0.686096934606781,0.604626343508989,0.523255906487545,0.441977441992422,0.360782768473601,0.279663704381059,0.198612068164776,0.117619678274727,0.0366783531608892
"Fgl2",1.56563917074831,1.50626121940999,1.42208914025305,1.28813246540693,1.05486954774283,0.6612309316013,0.162878618463086,-0.28085452618097,-0.582154535666748,-0.794637124797405,-0.972489241212274,-1.12556596332246,-1.2556069584809,-1.36435189404055,-1.45354043735433,-1.52491225577521,-1.58020701665612,-1.62116438735,-1.64952403520979,-1.66702562758844
"Gjb2",-0.838024266008747,-0.416511977592361,-0.0198516661088915,0.330519023712451,0.637933073461095,0.920934902836783,1.14712335088246,1.2388333413558,1.1695344163705,1.01190881372875,0.831136229025573,0.638034012952477,0.43346792194925,0.218303712455716,-0.00659285908832253,-0.240356036243052,-0.482120062568669,-0.73101918162536,-0.98618763697332,-1.24675967217274
"Tmem176a",0.0935002270636295,-0.610587543589965,-1.11622339694656,-1.25146097847008,-1.03178041337365,-0.607250936977124,-0.10983645555168,0.347674360028322,0.690267375148357,0.912767015979594,1.01886226320389,1.01561375082314,0.910699329146973,0.711796848484986,0.426584159146791,0.062739111441991,-0.372060444319798,-0.870136657828967,-1.42381167877591,-2.02540765685104
"Vax2os",0.98717479325703,0.927502095445309,0.873046723182298,0.827797570996154,0.783549896402002,0.723842849553415,0.642817596110739,0.544255648862329,0.434213146052848,0.322390806831348,0.216532218575342,0.117434319002269,0.0246223891534538,-0.062378289929781,-0.144042437206111,-0.220844771634213,-0.293260012172761,-0.361762877780432,-0.426828087415902,-0.488930360037847
"Spag17",-0.737765633744406,-0.549311592488289,-0.358432160743214,-0.163009168420469,0.0370134333048135,0.240081384417065,0.442398519008858,0.638170018995792,0.818206724842814,0.967065669013951,1.07287586900008,1.13631528289388,1.16035908325474,1.14798244264204,1.10216053361517,1.02586852873353,0.922081600556497,0.793774921643468,0.643923664553829,0.475503001846972
"Higd1b",-0.711639388879785,-0.546015455644169,-0.380940387336881,-0.216994655632234,-0.0556743871853609,0.100856642874774,0.250332269771427,0.390426649650883,0.520798488963202,0.644845140044757,0.76556931935138,0.883595768075447,0.999113914234266,1.11231318584517,1.22338301092549,1.33251281749253,1.43989203356361,1.54571008715608,1.65015640628723,1.7534204189744
"Cd207",1.55095374197932,1.32307018477628,1.0887212330187,0.84600827469256,0.649757132208412,0.589476371899213,0.635158848683555,0.650048414971934,0.554353428608462,0.382524071098306,0.17162765872484,-0.0707327454040358,-0.342347817046012,-0.641008231958777,-0.96450466590002,-1.31062779462743,-1.67716829389869,-2.0619168394715,-2.46266410710355,-2.87720077255252
"Gstp2",1.45189570716265,1.33339404192442,1.2079912578991,1.06962578182522,0.917630479000798,0.754847609908094,0.576732281769374,0.372169896424579,0.139576917449289,-0.104261424873044,-0.344809202415314,-0.580127581233324,-0.810583756864885,-1.0365449248478,-1.25837828071988,-1.47645102001894,-1.69113033828277,-1.90278343104919,-2.11177749385602,-2.31847972224104
"Egfr",0.691969393494309,0.408623129639326,0.208914953640419,0.160470149904541,0.185739825276323,0.109827298669581,-0.0980868452785029,-0.338688257872402,-0.544421269196466,-0.716075846537981,-0.860521179776,-0.980285074575649,-1.07710060093966,-1.15270082887072,-1.20881882837157,-1.24718766944492,-1.26954042209348,-1.27761015631996,-1.27312994212708,-1.25783284951757
"A830082K12Rik",0.0113978596036684,0.0593276639572414,0.0704979488392101,0.0151334829341364,-0.0734664930711213,-0.119207650326012,-0.0991706152337668,-0.0387759079280434,0.0294069584528899,0.0625447102879261,0.0275616431741923,-0.0765568430557575,-0.244956229031241,-0.472781995381562,-0.755179622736034,-1.08729459172399,-1.46427238297471,-1.88125847711754,-2.33339835478178,-2.81583749659674
"Bst2",1.24788922218899,0.882419768195969,0.622824361429973,0.551659513328956,0.526055548602887,0.256150163799667,-0.24562461243746,-0.695453515449361,-0.931957324336057,-1.04206034486049,-1.11496225715544,-1.16577631038349,-1.19605345977231,-1.20734466054962,-1.2012008679431,-1.17917303718046,-1.14281212348938,-1.09366908209758,-1.03329486823275,-0.963240437122581
"Gm17056",-1.36081403508379,-0.616346595720153,-0.0183997640282631,0.305886250723707,0.365166379054972,0.265005540835496,0.0864828568586135,-0.113276600278612,-0.29748621833727,-0.466063013447815,-0.622269703050427,-0.767275918242473,-0.901868128834677,-1.02683280463777,-1.14295641546248,-1.25102543111953,-1.35182632141967,-1.4461455561736,-1.53476960519207,-1.61848493828579
"Tnfsf8",1.31607880315925,0.929437087285828,0.587142016205341,0.324553773720795,0.0932766418144028,-0.209407605015857,-0.56840126026495,-0.862977124015409,-1.02879549596899,-1.11459601504381,-1.16831947921102,-1.19876556049835,-1.20756873957481,-1.19636349710941,-1.16678431377114,-1.12046567022903,-1.05904204715209,-0.98414792520931,-0.897417785069712,-0.800486107402302
"Erf",-0.382778616665611,-0.587943007628092,-0.6746391111068,-0.543943222265595,-0.259689405914037,0.00403877165970482,0.213748499921064,0.462910422361115,0.778836771127211,1.0559773060418,1.20305286800983,1.21401790347835,1.09842975940345,0.865845782741172,0.525823320447573,0.0879197194787191,-0.438307673209336,-1.04330151066054,-1.71750444591883,-2.45135913202815
"Clec14a",-0.153885093884338,-0.264188978084523,-0.360278060433411,-0.430128761278838,-0.479142952684368,-0.524314259345431,-0.56358908816519,-0.57780736688202,-0.559793081196346,-0.526049960127274,-0.491412485618112,-0.458097568846171,-0.426012343054642,-0.39506394148671,-0.365159497385556,-0.336206143994378,-0.308111014556353,-0.280781242314676,-0.254123960512534,-0.228046302393119
"Rgs2",-0.674092147658451,-1.05654907208294,-1.23118292134235,-1.02246499586671,-0.513160504780009,0.0334119744616813,0.471707117796436,0.765127124894633,0.911887214365175,0.968543026062004,0.984530847946416,0.96935011651421,0.925189411045953,0.854237310822235,0.758682395123628,0.640713243230706,0.502518434424058,0.346286547984255,0.17420616319187,-0.0115341406725131
"Tgif1",-1.19528653239907,-1.473554789396,-1.54515887935861,-1.24037119893529,-0.712231373254469,-0.331915814415953,-0.182359301373693,-0.0857636282078869,0.0636096699512671,0.218708323692047,0.330607852777043,0.394582410215206,0.413997169837429,0.392217305474646,0.33260799095777,0.238534400117702,0.113361706785371,-0.0395449152083222,-0.216820292032452,-0.415099249856109
"Ptafr",-0.471375129183257,-0.335562141868309,-0.19937286785628,-0.0623858354660563,0.0767696089582666,0.219746294397779,0.360577296141968,0.486555791905354,0.591582974915083,0.682440262867594,0.765601191045574,0.842442523163395,0.913408005738845,0.978941385289727,1.03948640833382,1.09548682138893,1.14738637097284,1.19562880360335,1.24065786579824,1.28291730407532
"Spock1",-0.286793274537231,-0.152566891249467,-0.0189789181005714,0.112967763547606,0.236725927767008,0.342178234930776,0.427493438772194,0.498300382046425,0.560164688355523,0.618040817040742,0.675719674100116,0.73376603193586,0.792154085545844,0.850858029927936,0.909852060080005,0.969110370999919,1.02860715768555,1.08831661513476,1.14821293834542,1.20827032231541
"Psmb9",1.95592813838304,1.75201119427099,1.51470352306932,1.21534957148735,0.860594478900966,0.48219304995152,0.103977723932605,-0.257780263190713,-0.586381905776167,-0.863829243374351,-1.07700840560084,-1.22760467118297,-1.32001245745294,-1.35862618174296,-1.34784026138523,-1.29204911371197,-1.19564715605538,-1.06302880574768,-0.898588480121057,-0.706720596507734
"Isg15",0.871883290874896,0.835806748224218,0.797386568264793,0.749570734460483,0.61888524034384,0.29228511344279,-0.183704508780258,-0.620189103231937,-0.906633380356739,-1.08935649698518,-1.21849081387301,-1.30436135525681,-1.35000599721976,-1.35846261584503,-1.33276908721579,-1.27596328741522,-1.19108309252648,-1.08116637863277,-0.949251021817237,-0.798374898163067
"Pltp",1.56889633865296,1.3106393459924,1.06181270516547,0.829847240258361,0.603152669790133,0.357537489139314,0.0905814401820575,-0.180489243526671,-0.440627658857167,-0.680184690187904,-0.892544713089222,-1.0782651841746,-1.23921666736003,-1.37726972656154,-1.49429492569513,-1.59216282867681,-1.67274399942258,-1.73790900184846,-1.78952839987046,-1.82947275740457
"Gda",1.48163185028962,1.23174852503661,1.02347609679649,0.886886996142799,0.731004829188585,0.38809114220155,-0.10637419011652,-0.535056352928589,-0.778532642332116,-0.913631345198037,-1.01718344404612,-1.10217874490637,-1.16992026056789,-1.22171100381982,-1.25885398745128,-1.28265222425139,-1.29440872700928,-1.29542650851407,-1.28700858155489,-1.27045795892086
"Phxr4",-2.8421353275748,-2.23760472944789,-1.67377690188299,-1.18622269367232,-0.776232326933163,-0.42015298686183,-0.0914905175418007,0.238013481772039,0.567069387640036,0.838668170763894,1.00539393596303,1.06619659826351,1.02851381786032,0.899783254948459,0.687442569722913,0.398929422378678,0.0416814731107394,-0.376863617885902,-0.849268190416263,-1.36809458428534
"Sod2",0.373294686903632,-0.19955139811219,-0.521254949454905,-0.383243482551888,0.0624788550377005,0.418029905480364,0.566289091752294,0.644886902998202,0.734165445794939,0.789872435992602,0.768174104193418,0.66700465406465,0.491944352396797,0.24857346598035,-0.0575277383941908,-0.420778993936344,-0.835600033855611,-1.2964105913615,-1.7976303996635,-2.33367919197114
"Negr1",1.18862944761222,0.88804491207669,0.613147586645468,0.384156946491809,0.169190701829585,-0.0968459548039337,-0.394832452395296,-0.630326748330592,-0.756890820735383,-0.823390592594396,-0.876072473665436,-0.922465636424555,-0.96301165922987,-0.998152120439525,-1.02832859841165,-1.05398267150436,-1.0755559180758,-1.0934899164841,-1.10822624508739,-1.12020648224381
"Cp",1.48502254907577,1.09851621771175,0.726487867719833,0.381770241703308,0.0674653534799905,-0.219444051901454,-0.464670622952441,-0.638602945295243,-0.736532521760769,-0.801623993694293,-0.871368442440915,-0.950981321402824,-1.03976969364191,-1.13704062222004,-1.24210117019909,-1.35425840064093,-1.47281937660744,-1.5970911611605,-1.72638081736196,-1.85999540827373
"Ildr2",0.46636078625376,0.49375706654045,0.539575005542315,0.616532031142417,0.675609159522654,0.627161429189873,0.457362124280784,0.22070904799798,-0.0390728292843091,-0.303037964956343,-0.558745847671875,-0.80484198037009,-1.04200127653588,-1.27089864965414,-1.49220901320976,-1.70660728068763,-1.91476836557265,-2.11736718134971,-2.3150786415037,-2.50857765951952
"Irgm1",2.3589473005591,1.60589691581784,1.06881307953559,0.921255677321096,0.947445699355752,0.673702851659476,0.0725512353260131,-0.481886019036082,-0.773885431011588,-0.912288372044927,-1.00987012341824,-1.08539033438443,-1.14039811213949,-1.17644256387948,-1.19507279680044,-1.19783791809838,-1.18628703496934,-1.16196925460936,-1.12643368421446,-1.08122943098069
"Mettl24",0.768583065089344,0.765601448460816,0.747456979289263,0.701320895994889,0.632907322189812,0.56072076506089,0.491578134469149,0.421659829903576,0.351607145722004,0.291156052993092,0.248371730245818,0.223442402158946,0.215114334849752,0.22213379443551,0.243247047033496,0.277200358760982,0.322739995735244,0.378612224073556,0.443563309893192,0.516339519311428
"Lgals3bp",0.888291765970396,0.466022271638706,0.164959617411375,0.0816718351126268,0.0827514236546007,-0.116898162954583,-0.526583392272222,-0.907526646422139,-1.11698214638816,-1.2092818492499,-1.24427008845926,-1.23389904061725,-1.18135372348246,-1.08981915481344,-0.962480352368773,-0.80252233390703,-0.613130117186778,-0.397488719966585,-0.158783160005024,0.0998015449393324
"Enpp1",0.190634975469924,0.285183481911231,0.485149470591597,0.869221897275156,1.24363781092541,1.23532756199783,0.805474539242212,0.216366381202962,-0.329745100291461,-0.763449948152196,-1.04457846287147,-1.17581165620928,-1.16767480957023,-1.03069320435888,-0.775392121979817,-0.41229684383761,0.0480673486631597,0.595175174117908,1.21850135112207,1.90752059827107
"Col6a5",-0.50023154957277,-0.540411589020885,-0.580558987330411,-0.619883217833396,-0.647205769360816,-0.644672388620148,-0.610204233684846,-0.555910671524686,-0.492459677264344,-0.42687059829757,-0.36422828281157,-0.305110352065069,-0.249269332415657,-0.196457750220944,-0.146428131838521,-0.0989330036259822,-0.053724891940939,-0.0105563231409776,0.0308201764162928,0.0706520803732783
